generating_model,participant_id,trial,FirstRating,GroupRating,SecondRating_continuous,SecondRating_noisy_continuous,SecondRating,observed_change,social_gap,change,true_w_direct,true_w_social
WBA,30,73,4,6,5.487179487179487,5.5246890754539635,6,2,2,1.4871794871794872,0.5,2.0
WBA,30,74,7,6,6.0256410256410255,5.681773663335351,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,30,75,1,7,5.666666666666666,5.646294438813227,6,5,6,4.666666666666666,0.5,2.0
WBA,30,76,6,2,2.9743589743589745,3.981857250815527,4,-2,-4,-3.0256410256410255,0.5,2.0
WBA,30,77,5,2,2.7948717948717947,2.8120335097080287,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,30,78,5,5,4.948717948717949,4.750979836567396,5,0,0,-0.0512820512820511,0.5,2.0
WBA,30,79,1,3,2.7948717948717947,2.0601300061438885,2,1,2,1.7948717948717947,0.5,2.0
WBA,30,80,5,6,5.666666666666666,5.941602989640127,6,1,1,0.6666666666666661,0.5,2.0
WBA,31,1,5,6,5.666666666666666,5.03945172307557,5,0,1,0.6666666666666661,0.5,2.0
WBA,31,2,7,2,3.153846153846154,3.5118904654412844,4,-3,-5,-3.846153846153846,0.5,2.0
WBA,31,3,3,2,2.435897435897436,2.4269112215465443,2,-1,-1,-0.5641025641025639,0.5,2.0
WBA,31,4,4,5,4.769230769230769,4.319680566261618,4,0,1,0.7692307692307692,0.5,2.0
WBA,31,5,4,6,5.487179487179487,4.9702998467288895,5,1,2,1.4871794871794872,0.5,2.0
WBA,31,6,5,4,4.230769230769231,4.63528235310751,5,0,-1,-0.7692307692307692,0.5,2.0
WBA,31,7,6,8,7.282051282051282,7.642042125858188,8,2,2,1.282051282051282,0.5,2.0
WBA,31,8,7,1,2.435897435897436,2.5986749238360907,3,-4,-6,-4.564102564102564,0.5,2.0
WBA,31,9,6,5,5.128205128205129,5.890472728767914,6,0,-1,-0.8717948717948714,0.5,2.0
WBA,31,10,3,7,6.0256410256410255,6.614910500219133,7,4,4,3.0256410256410255,0.5,2.0
WBA,31,11,5,3,3.5128205128205128,3.290306772603694,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,31,12,5,8,7.102564102564102,6.934117015842488,7,2,3,2.102564102564102,0.5,2.0
WBA,31,13,3,6,5.307692307692308,5.608554530774139,6,3,3,2.3076923076923084,0.5,2.0
WBA,31,14,7,6,6.0256410256410255,5.992553245873873,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,31,15,1,6,4.948717948717949,5.238747193895848,5,4,5,3.948717948717949,0.5,2.0
WBA,31,16,2,3,2.9743589743589745,3.3183655245523345,3,1,1,0.9743589743589745,0.5,2.0
WBA,31,17,4,3,3.333333333333333,3.026212980326226,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,31,18,8,6,6.205128205128205,6.4885391312649885,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,31,19,4,3,3.333333333333333,3.148156220375199,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,31,20,2,3,2.9743589743589745,3.8063684690963893,4,2,1,0.9743589743589745,0.5,2.0
WBA,31,21,5,4,4.230769230769231,4.2192652054776945,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,31,22,5,6,5.666666666666666,5.030135365770928,5,0,1,0.6666666666666661,0.5,2.0
WBA,31,23,2,5,4.410256410256411,4.850384152065674,5,3,3,2.4102564102564106,0.5,2.0
WBA,31,24,1,5,4.230769230769231,3.8903355107787703,4,3,4,3.230769230769231,0.5,2.0
WBA,31,25,6,8,7.282051282051282,7.893913203420169,8,2,2,1.282051282051282,0.5,2.0
WBA,31,26,3,2,2.435897435897436,3.1500392243614916,3,0,-1,-0.5641025641025639,0.5,2.0
WBA,31,27,5,2,2.7948717948717947,2.1846321775700126,2,-3,-3,-2.2051282051282053,0.5,2.0
WBA,31,28,6,2,2.9743589743589745,2.7172802455292904,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,31,29,2,5,4.410256410256411,5.517187458569545,6,4,3,2.4102564102564106,0.5,2.0
WBA,31,30,3,6,5.307692307692308,5.450287960243784,5,2,3,2.3076923076923084,0.5,2.0
WBA,31,31,1,5,4.230769230769231,4.249746992473822,4,3,4,3.230769230769231,0.5,2.0
WBA,31,32,5,8,7.102564102564102,7.214626684031794,7,2,3,2.102564102564102,0.5,2.0
WBA,31,33,5,5,4.948717948717949,4.961831810774989,5,0,0,-0.0512820512820511,0.5,2.0
WBA,31,34,3,8,6.743589743589744,7.004150405385062,7,4,5,3.7435897435897436,0.5,2.0
WBA,31,35,7,5,5.307692307692308,5.2074525244395495,5,-2,-2,-1.6923076923076916,0.5,2.0
WBA,31,36,1,2,2.076923076923077,2.046423192389525,2,1,1,1.076923076923077,0.5,2.0
WBA,31,37,3,7,6.0256410256410255,6.68425698744335,7,4,4,3.0256410256410255,0.5,2.0
WBA,31,38,5,3,3.5128205128205128,3.1144802944461505,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,31,39,4,3,3.333333333333333,3.164154518527338,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,31,40,4,3,3.333333333333333,3.0074923221425403,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,31,41,8,5,5.487179487179487,6.115061412850503,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,31,42,4,5,4.769230769230769,4.593881445344059,5,1,1,0.7692307692307692,0.5,2.0
WBA,31,43,3,8,6.743589743589744,6.427003681821344,6,3,5,3.7435897435897436,0.5,2.0
WBA,31,44,7,3,3.871794871794872,3.2273989459923893,3,-4,-4,-3.128205128205128,0.5,2.0
WBA,31,45,3,3,3.153846153846154,3.2328363383698124,3,0,0,0.1538461538461542,0.5,2.0
WBA,31,46,6,5,5.128205128205129,5.64807564885535,6,0,-1,-0.8717948717948714,0.5,2.0
WBA,31,47,5,3,3.5128205128205128,3.0468710424615364,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,31,48,8,5,5.487179487179487,5.484889576751303,5,-3,-3,-2.5128205128205128,0.5,2.0
WBA,31,49,8,1,2.6153846153846154,2.3282640423840446,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,31,50,6,5,5.128205128205129,4.412927053516813,4,-2,-1,-0.8717948717948714,0.5,2.0
WBA,31,51,5,2,2.7948717948717947,3.1072941876118323,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,31,52,6,7,6.564102564102564,7.018475465451988,7,1,1,0.5641025641025639,0.5,2.0
WBA,31,53,5,2,2.7948717948717947,3.1140681950063693,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,31,54,8,5,5.487179487179487,5.197559971265076,5,-3,-3,-2.5128205128205128,0.5,2.0
WBA,31,55,8,5,5.487179487179487,5.310734909101598,5,-3,-3,-2.5128205128205128,0.5,2.0
WBA,31,56,2,8,6.564102564102564,7.2454019511830765,7,5,6,4.564102564102564,0.5,2.0
WBA,31,57,4,3,3.333333333333333,3.359243690725047,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,31,58,3,6,5.307692307692308,5.1280467941337315,5,2,3,2.3076923076923084,0.5,2.0
WBA,31,59,3,7,6.0256410256410255,5.442153364083398,5,2,4,3.0256410256410255,0.5,2.0
WBA,31,60,2,7,5.846153846153846,4.883989019819465,5,3,5,3.846153846153846,0.5,2.0
WBA,31,61,1,7,5.666666666666666,5.690853777418639,6,5,6,4.666666666666666,0.5,2.0
WBA,31,62,6,4,4.410256410256411,4.699631706962104,5,-1,-2,-1.5897435897435894,0.5,2.0
WBA,31,63,4,6,5.487179487179487,4.811397535618735,5,1,2,1.4871794871794872,0.5,2.0
WBA,31,64,2,1,1.5384615384615385,2.088892403100591,2,0,-1,-0.46153846153846145,0.5,2.0
WBA,31,65,8,5,5.487179487179487,5.601569039189121,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,31,66,2,5,4.410256410256411,4.863289107318985,5,3,3,2.4102564102564106,0.5,2.0
WBA,31,67,4,7,6.205128205128205,6.860935311360679,7,3,3,2.2051282051282053,0.5,2.0
WBA,31,68,4,6,5.487179487179487,5.868587276700272,6,2,2,1.4871794871794872,0.5,2.0
WBA,31,69,5,4,4.230769230769231,5.398865851160658,5,0,-1,-0.7692307692307692,0.5,2.0
WBA,31,70,7,2,3.153846153846154,3.1148548998856658,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,31,71,6,2,2.9743589743589745,2.8723702071728368,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,31,72,4,1,1.8974358974358974,1.5961717975606493,2,-2,-3,-2.1025641025641026,0.5,2.0
WBA,31,73,6,6,5.846153846153846,6.57252802877642,7,1,0,-0.1538461538461542,0.5,2.0
WBA,31,74,5,6,5.666666666666666,6.009470904350803,6,1,1,0.6666666666666661,0.5,2.0
WBA,31,75,6,1,2.2564102564102564,1.9008747931714474,2,-4,-5,-3.7435897435897436,0.5,2.0
WBA,31,76,8,5,5.487179487179487,5.857988766985711,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,31,77,3,7,6.0256410256410255,6.23500875764432,6,3,4,3.0256410256410255,0.5,2.0
WBA,31,78,7,4,4.589743589743589,3.7750151396018974,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,31,79,4,6,5.487179487179487,6.201475763843479,6,2,2,1.4871794871794872,0.5,2.0
WBA,31,80,1,1,1.358974358974359,1.1203680892723367,1,0,0,0.35897435897435903,0.5,2.0
WBA,32,1,5,6,5.666666666666666,5.084804619464585,5,0,1,0.6666666666666661,0.5,2.0
WBA,32,2,6,7,6.564102564102564,6.9224124046509266,7,1,1,0.5641025641025639,0.5,2.0
WBA,32,3,4,1,1.8974358974358974,2.2918111549029465,2,-2,-3,-2.1025641025641026,0.5,2.0
WBA,32,4,3,8,6.743589743589744,7.1284617520491045,7,4,5,3.7435897435897436,0.5,2.0
WBA,32,5,6,3,3.6923076923076925,4.225996695562878,4,-2,-3,-2.3076923076923075,0.5,2.0
WBA,32,6,1,3,2.7948717948717947,3.269141438876905,3,2,2,1.7948717948717947,0.5,2.0
WBA,32,7,1,6,4.948717948717949,5.336267546341554,5,4,5,3.948717948717949,0.5,2.0
WBA,32,8,6,2,2.9743589743589745,2.6964738950530407,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,32,9,8,3,4.051282051282051,3.7731884441827077,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,32,10,7,7,6.743589743589744,7.439935273459323,7,0,0,-0.2564102564102564,0.5,2.0
WBA,32,11,6,6,5.846153846153846,5.569495087121389,6,0,0,-0.1538461538461542,0.5,2.0
WBA,32,12,1,1,1.358974358974359,1.0148962215639021,1,0,0,0.35897435897435903,0.5,2.0
WBA,32,13,2,5,4.410256410256411,4.117223705764952,4,2,3,2.4102564102564106,0.5,2.0
WBA,32,14,4,5,4.769230769230769,4.68205936938728,5,1,1,0.7692307692307692,0.5,2.0
WBA,32,15,6,6,5.846153846153846,6.426965148698615,6,0,0,-0.1538461538461542,0.5,2.0
WBA,32,16,4,3,3.333333333333333,3.5724099178761586,4,0,-1,-0.666666666666667,0.5,2.0
WBA,32,17,7,5,5.307692307692308,5.026497922056876,5,-2,-2,-1.6923076923076916,0.5,2.0
WBA,32,18,4,3,3.333333333333333,3.919149996346052,4,0,-1,-0.666666666666667,0.5,2.0
WBA,32,19,3,3,3.153846153846154,3.005238634683448,3,0,0,0.1538461538461542,0.5,2.0
WBA,32,20,6,1,2.2564102564102564,1.9362636967057738,2,-4,-5,-3.7435897435897436,0.5,2.0
WBA,32,21,5,3,3.5128205128205128,3.9113159438179084,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,32,22,2,5,4.410256410256411,4.868677391103866,5,3,3,2.4102564102564106,0.5,2.0
WBA,32,23,3,7,6.0256410256410255,6.604368049957095,7,4,4,3.0256410256410255,0.5,2.0
WBA,32,24,5,1,2.076923076923077,1.8034121321606695,2,-3,-4,-2.923076923076923,0.5,2.0
WBA,32,25,6,3,3.6923076923076925,3.6022697746447254,4,-2,-3,-2.3076923076923075,0.5,2.0
WBA,32,26,4,3,3.333333333333333,2.6098059846958495,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,32,27,8,2,3.333333333333333,2.4220066084576333,2,-6,-6,-4.666666666666667,0.5,2.0
WBA,32,28,4,1,1.8974358974358974,1.3893446834842567,1,-3,-3,-2.1025641025641026,0.5,2.0
WBA,32,29,3,8,6.743589743589744,6.43884810716311,6,3,5,3.7435897435897436,0.5,2.0
WBA,32,30,7,4,4.589743589743589,4.699633265808906,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,32,31,1,8,6.384615384615385,6.174361603455695,6,5,7,5.384615384615385,0.5,2.0
WBA,32,32,5,6,5.666666666666666,4.755487757404467,5,0,1,0.6666666666666661,0.5,2.0
WBA,32,33,4,3,3.333333333333333,3.5831508120380557,4,0,-1,-0.666666666666667,0.5,2.0
WBA,32,34,8,3,4.051282051282051,4.0008156297888275,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,32,35,2,4,3.6923076923076925,4.002277893049398,4,2,2,1.6923076923076925,0.5,2.0
WBA,32,36,7,2,3.153846153846154,3.4846814328781113,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,32,37,4,4,4.051282051282051,3.0673194609096512,3,-1,0,0.0512820512820511,0.5,2.0
WBA,32,38,5,3,3.5128205128205128,3.9548153271260538,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,32,39,8,1,2.6153846153846154,2.1429917500807782,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,32,40,6,6,5.846153846153846,5.890784899517924,6,0,0,-0.1538461538461542,0.5,2.0
WBA,32,41,4,6,5.487179487179487,5.804336017342514,6,2,2,1.4871794871794872,0.5,2.0
WBA,32,42,2,5,4.410256410256411,4.871676409369178,5,3,3,2.4102564102564106,0.5,2.0
WBA,32,43,5,2,2.7948717948717947,3.131388720857339,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,32,44,7,4,4.589743589743589,4.669731582704389,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,32,45,8,8,7.6410256410256405,7.824196630721942,8,0,0,-0.3589743589743595,0.5,2.0
WBA,32,46,7,5,5.307692307692308,6.092985632574355,6,-1,-2,-1.6923076923076916,0.5,2.0
WBA,32,47,3,1,1.717948717948718,1.9983791895454335,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,32,48,3,3,3.153846153846154,2.7198183357548653,3,0,0,0.1538461538461542,0.5,2.0
WBA,32,49,1,5,4.230769230769231,3.8153678309396724,4,3,4,3.230769230769231,0.5,2.0
WBA,32,50,1,2,2.076923076923077,2.5896954939517913,3,2,1,1.076923076923077,0.5,2.0
WBA,32,51,2,1,1.5384615384615385,1.411561157436682,1,-1,-1,-0.46153846153846145,0.5,2.0
WBA,32,52,3,4,3.871794871794872,4.454666150216153,4,1,1,0.8717948717948718,0.5,2.0
WBA,32,53,2,3,2.9743589743589745,3.2102836433800754,3,1,1,0.9743589743589745,0.5,2.0
WBA,32,54,2,2,2.2564102564102564,2.002545586051766,2,0,0,0.2564102564102564,0.5,2.0
WBA,32,55,3,3,3.153846153846154,2.5396410189105776,3,0,0,0.1538461538461542,0.5,2.0
WBA,32,56,8,4,4.769230769230769,4.733564196640133,5,-3,-4,-3.230769230769231,0.5,2.0
WBA,32,57,8,7,6.923076923076923,6.929199698157673,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,32,58,6,4,4.410256410256411,4.457258127224978,4,-2,-2,-1.5897435897435894,0.5,2.0
WBA,32,59,1,1,1.358974358974359,0.7843979866655734,1,0,0,0.35897435897435903,0.5,2.0
WBA,32,60,4,1,1.8974358974358974,1.7447033515920234,2,-2,-3,-2.1025641025641026,0.5,2.0
WBA,32,61,5,7,6.384615384615385,6.537245316164914,7,2,2,1.384615384615385,0.5,2.0
WBA,32,62,2,8,6.564102564102564,6.116343281856626,6,4,6,4.564102564102564,0.5,2.0
WBA,32,63,4,3,3.333333333333333,3.146199331830274,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,32,64,1,1,1.358974358974359,1.7934491137822632,2,1,0,0.35897435897435903,0.5,2.0
WBA,32,65,7,5,5.307692307692308,5.100060845622199,5,-2,-2,-1.6923076923076916,0.5,2.0
WBA,32,66,7,7,6.743589743589744,7.240942716329926,7,0,0,-0.2564102564102564,0.5,2.0
WBA,32,67,3,6,5.307692307692308,5.237488060752096,5,2,3,2.3076923076923084,0.5,2.0
WBA,32,68,2,5,4.410256410256411,4.580388938227481,5,3,3,2.4102564102564106,0.5,2.0
WBA,32,69,7,8,7.461538461538462,8.188031858700448,8,1,1,0.4615384615384617,0.5,2.0
WBA,32,70,7,4,4.589743589743589,5.087157180839719,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,32,71,3,7,6.0256410256410255,6.700598420455274,7,4,4,3.0256410256410255,0.5,2.0
WBA,32,72,4,6,5.487179487179487,5.036471163050525,5,1,2,1.4871794871794872,0.5,2.0
WBA,32,73,7,1,2.435897435897436,2.543467587095091,3,-4,-6,-4.564102564102564,0.5,2.0
WBA,32,74,1,4,3.5128205128205128,3.9098516103798633,4,3,3,2.5128205128205128,0.5,2.0
WBA,32,75,8,5,5.487179487179487,5.8433642804823345,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,32,76,8,3,4.051282051282051,4.091273077976129,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,32,77,3,6,5.307692307692308,5.972924238394839,6,3,3,2.3076923076923084,0.5,2.0
WBA,32,78,6,7,6.564102564102564,6.554534993243753,7,1,1,0.5641025641025639,0.5,2.0
WBA,32,79,3,3,3.153846153846154,3.340220446619378,3,0,0,0.1538461538461542,0.5,2.0
WBA,32,80,1,3,2.7948717948717947,3.0093091945195076,3,2,2,1.7948717948717947,0.5,2.0
WBA,33,1,5,8,7.102564102564102,7.128513848618975,7,2,3,2.102564102564102,0.5,2.0
WBA,33,2,2,1,1.5384615384615385,1.54395911874359,2,0,-1,-0.46153846153846145,0.5,2.0
WBA,33,3,4,6,5.487179487179487,6.157548432553955,6,2,2,1.4871794871794872,0.5,2.0
WBA,33,4,3,6,5.307692307692308,5.744669683341024,6,3,3,2.3076923076923084,0.5,2.0
WBA,33,5,5,1,2.076923076923077,3.0493992448229665,3,-2,-4,-2.923076923076923,0.5,2.0
WBA,33,6,8,7,6.923076923076923,6.9455128693245385,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,33,7,1,4,3.5128205128205128,3.1348601522244888,3,2,3,2.5128205128205128,0.5,2.0
WBA,33,8,4,6,5.487179487179487,5.30430901889921,5,1,2,1.4871794871794872,0.5,2.0
WBA,33,9,2,8,6.564102564102564,6.300630093749568,6,4,6,4.564102564102564,0.5,2.0
WBA,33,10,1,2,2.076923076923077,2.547235972783774,3,2,1,1.076923076923077,0.5,2.0
WBA,33,11,4,3,3.333333333333333,2.840496731492586,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,33,12,6,4,4.410256410256411,3.927749953981282,4,-2,-2,-1.5897435897435894,0.5,2.0
WBA,33,13,4,2,2.6153846153846154,2.5520232314354407,3,-1,-2,-1.3846153846153846,0.5,2.0
WBA,33,14,3,5,4.589743589743589,3.3120290406556547,3,0,2,1.5897435897435894,0.5,2.0
WBA,33,15,7,4,4.589743589743589,4.441249568098084,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,33,16,3,4,3.871794871794872,3.7697938581371218,4,1,1,0.8717948717948718,0.5,2.0
WBA,33,17,2,6,5.128205128205129,3.8461398457253106,4,2,4,3.1282051282051286,0.5,2.0
WBA,33,18,6,6,5.846153846153846,6.589433528237145,7,1,0,-0.1538461538461542,0.5,2.0
WBA,33,19,1,1,1.358974358974359,0.9976213361680889,1,0,0,0.35897435897435903,0.5,2.0
WBA,33,20,3,1,1.717948717948718,2.10432386998239,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,33,21,4,8,6.923076923076923,8.086118105702754,8,4,4,2.9230769230769234,0.5,2.0
WBA,33,22,1,3,2.7948717948717947,2.726862042453914,3,2,2,1.7948717948717947,0.5,2.0
WBA,33,23,6,2,2.9743589743589745,2.4601445340286032,2,-4,-4,-3.0256410256410255,0.5,2.0
WBA,33,24,1,8,6.384615384615385,6.730849282494262,7,6,7,5.384615384615385,0.5,2.0
WBA,33,25,8,4,4.769230769230769,4.859256914057322,5,-3,-4,-3.230769230769231,0.5,2.0
WBA,33,26,1,1,1.358974358974359,1.5152291902261479,2,1,0,0.35897435897435903,0.5,2.0
WBA,33,27,8,6,6.205128205128205,5.970599977461915,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,33,28,6,4,4.410256410256411,3.8782040954351107,4,-2,-2,-1.5897435897435894,0.5,2.0
WBA,33,29,8,5,5.487179487179487,5.6876334839805995,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,33,30,5,2,2.7948717948717947,2.5859388513689074,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,33,31,1,1,1.358974358974359,1.5824462522192808,2,1,0,0.35897435897435903,0.5,2.0
WBA,33,32,5,6,5.666666666666666,5.405438694803034,5,0,1,0.6666666666666661,0.5,2.0
WBA,33,33,3,4,3.871794871794872,3.1019812741764756,3,0,1,0.8717948717948718,0.5,2.0
WBA,33,34,2,7,5.846153846153846,5.254619528248716,5,3,5,3.846153846153846,0.5,2.0
WBA,33,35,5,7,6.384615384615385,6.672505833288219,7,2,2,1.384615384615385,0.5,2.0
WBA,33,36,1,2,2.076923076923077,2.521181046851256,3,2,1,1.076923076923077,0.5,2.0
WBA,33,37,2,7,5.846153846153846,5.805882406863,6,4,5,3.846153846153846,0.5,2.0
WBA,33,38,4,6,5.487179487179487,5.184653585550357,5,1,2,1.4871794871794872,0.5,2.0
WBA,33,39,7,8,7.461538461538462,7.445298955109242,7,0,1,0.4615384615384617,0.5,2.0
WBA,33,40,7,1,2.435897435897436,1.9219152105348922,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,33,41,5,6,5.666666666666666,5.258482108023543,5,0,1,0.6666666666666661,0.5,2.0
WBA,33,42,1,1,1.358974358974359,1.3711539588119108,1,0,0,0.35897435897435903,0.5,2.0
WBA,33,43,3,4,3.871794871794872,4.395712853609586,4,1,1,0.8717948717948718,0.5,2.0
WBA,33,44,5,2,2.7948717948717947,2.914684615941301,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,33,45,6,4,4.410256410256411,4.792534080196962,5,-1,-2,-1.5897435897435894,0.5,2.0
WBA,33,46,7,4,4.589743589743589,4.498503536270555,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,33,47,5,8,7.102564102564102,7.459173758458657,7,2,3,2.102564102564102,0.5,2.0
WBA,33,48,7,6,6.0256410256410255,5.8483751996545,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,33,49,5,8,7.102564102564102,7.93868053425873,8,3,3,2.102564102564102,0.5,2.0
WBA,33,50,3,4,3.871794871794872,4.037227996143368,4,1,1,0.8717948717948718,0.5,2.0
WBA,33,51,1,2,2.076923076923077,2.114206598061904,2,1,1,1.076923076923077,0.5,2.0
WBA,33,52,6,2,2.9743589743589745,4.397971743545302,4,-2,-4,-3.0256410256410255,0.5,2.0
WBA,33,53,4,7,6.205128205128205,7.341052540580198,7,3,3,2.2051282051282053,0.5,2.0
WBA,33,54,7,1,2.435897435897436,1.9269034163870309,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,33,55,1,2,2.076923076923077,2.625365166462149,3,2,1,1.076923076923077,0.5,2.0
WBA,33,56,4,6,5.487179487179487,6.568835987467219,7,3,2,1.4871794871794872,0.5,2.0
WBA,33,57,4,4,4.051282051282051,4.2480453351974266,4,0,0,0.0512820512820511,0.5,2.0
WBA,33,58,8,3,4.051282051282051,3.380768932059542,3,-5,-5,-3.948717948717949,0.5,2.0
WBA,33,59,5,3,3.5128205128205128,3.267188699231762,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,33,60,7,4,4.589743589743589,4.054556626046221,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,33,61,8,8,7.6410256410256405,8.018617407156649,8,0,0,-0.3589743589743595,0.5,2.0
WBA,33,62,4,2,2.6153846153846154,3.02524959260197,3,-1,-2,-1.3846153846153846,0.5,2.0
WBA,33,63,6,4,4.410256410256411,3.9298997027940037,4,-2,-2,-1.5897435897435894,0.5,2.0
WBA,33,64,1,6,4.948717948717949,5.3217678392385634,5,4,5,3.948717948717949,0.5,2.0
WBA,33,65,7,7,6.743589743589744,6.266264871780166,6,-1,0,-0.2564102564102564,0.5,2.0
WBA,33,66,8,2,3.333333333333333,3.5417699849812503,4,-4,-6,-4.666666666666667,0.5,2.0
WBA,33,67,4,8,6.923076923076923,6.639114147574071,7,3,4,2.9230769230769234,0.5,2.0
WBA,33,68,4,5,4.769230769230769,5.3368767319637636,5,1,1,0.7692307692307692,0.5,2.0
WBA,33,69,7,8,7.461538461538462,7.421026347180848,7,0,1,0.4615384615384617,0.5,2.0
WBA,33,70,2,6,5.128205128205129,5.532374587648499,6,4,4,3.1282051282051286,0.5,2.0
WBA,33,71,8,5,5.487179487179487,4.820820287245807,5,-3,-3,-2.5128205128205128,0.5,2.0
WBA,33,72,1,2,2.076923076923077,2.642199580756709,3,2,1,1.076923076923077,0.5,2.0
WBA,33,73,5,1,2.076923076923077,1.5302965795198893,2,-3,-4,-2.923076923076923,0.5,2.0
WBA,33,74,4,5,4.769230769230769,4.940666594096099,5,1,1,0.7692307692307692,0.5,2.0
WBA,33,75,3,2,2.435897435897436,3.1135491495834517,3,0,-1,-0.5641025641025639,0.5,2.0
WBA,33,76,4,6,5.487179487179487,5.404445918215114,5,1,2,1.4871794871794872,0.5,2.0
WBA,33,77,7,4,4.589743589743589,5.199340547668509,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,33,78,4,7,6.205128205128205,6.27122266124399,6,2,3,2.2051282051282053,0.5,2.0
WBA,33,79,2,3,2.9743589743589745,3.5254421615785216,4,2,1,0.9743589743589745,0.5,2.0
WBA,33,80,8,8,7.6410256410256405,8.417016038822318,8,0,0,-0.3589743589743595,0.5,2.0
WBA,34,1,1,3,2.7948717948717947,3.1196315979478175,3,2,2,1.7948717948717947,0.5,2.0
WBA,34,2,6,5,5.128205128205129,5.727018484501759,6,0,-1,-0.8717948717948714,0.5,2.0
WBA,34,3,2,3,2.9743589743589745,4.1063334286060345,4,2,1,0.9743589743589745,0.5,2.0
WBA,34,4,8,5,5.487179487179487,6.175772342889531,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,34,5,8,3,4.051282051282051,3.5688886939330744,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,34,6,4,7,6.205128205128205,6.425117109752071,6,2,3,2.2051282051282053,0.5,2.0
WBA,34,7,1,2,2.076923076923077,2.2391159782813763,2,1,1,1.076923076923077,0.5,2.0
WBA,34,8,2,2,2.2564102564102564,1.8404856121544872,2,0,0,0.2564102564102564,0.5,2.0
WBA,34,9,2,2,2.2564102564102564,2.1147113615154476,2,0,0,0.2564102564102564,0.5,2.0
WBA,34,10,1,4,3.5128205128205128,2.5041757514483947,3,2,3,2.5128205128205128,0.5,2.0
WBA,34,11,5,5,4.948717948717949,4.111500813724366,4,-1,0,-0.0512820512820511,0.5,2.0
WBA,34,12,8,3,4.051282051282051,4.393021323303231,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,34,13,8,1,2.6153846153846154,2.487926827964485,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,34,14,8,2,3.333333333333333,3.2304961941751578,3,-5,-6,-4.666666666666667,0.5,2.0
WBA,34,15,1,6,4.948717948717949,4.83758929938951,5,4,5,3.948717948717949,0.5,2.0
WBA,34,16,6,6,5.846153846153846,5.606603551791229,6,0,0,-0.1538461538461542,0.5,2.0
